Plant ID,Plant name (English),Owner,Owner GEM ID,Parent,Parent GEM ID,Subnational unit (province/state),Country/Area,Region,Plant age (years),Start date,Workforce size,Status,Nominal crude steel capacity (ttpa),Latitude_plant,Longitude_plant,geometry,environmental_indicator,Latitude_station,Longitude_station,distance_km,environmental_indicator_log
P100001045317,Gallantt Ispat Gorakhpur steel plant,Gallantt Ispat Ltd,E100002008017,Gallantt Ispat Ltd [100.0%],E100002008017 [100.0%],Uttar Pradesh,India,Asia Pacific,,,,operating,528,26.757009,83.199086,POINT (9261679.887985775 3093145.897540805),881769082.2374166,26.79166667,83.20833333,4.442,20.597
P100000120557,Godawari Power and Ispat Siltara steel plant,Godawari Power and Ispat Ltd,E100001000665,Godawari Power and Ispat Ltd [100.0%],E100001000665 [100.0%],Chhattisgarh,India,Asia Pacific,24,2001,3442,operating,659,21.376214,81.681888,POINT (9092786.179193204 2436795.0408248696),1676028759.8407507,21.375,81.70833333,2.947,21.24
P100000120552,Hospet Steels Hospet plant,Hospet Steels Ltd,E100002004716,Kalyani Steels Ltd [61.0%]; Mukand Ltd [39.0%],E100000130701 [61.0%]; E100002007557 [39.0%],Karnataka,India,Asia Pacific,27,1998,1105,operating,650,15.339055,76.251696,POINT (8488299.970843494 1728306.2539122275),204245873.82605147,15.375,76.29166667,6.084,19.135
P100000120560,Jai Balaji Durgapur Unit IV steel plant,Jai Balaji Industries Ltd,E100000130703,Jai Balaji Industries Ltd [100.0%],E100000130703 [100.0%],West Bengal,India,Asia Pacific,16,2009,,operating,295,23.483075,87.352189,POINT (9724001.199157793 2690543.8703492912),675745315.8269312,23.45833333,87.375,3.932,20.331
P100000120562,Jai Balaji Jyoti Steels Sundargarh plant,Jai Balaji Jyoti Steels Ltd,E100000130984,Jai Balaji Industries Ltd,E100000130703,Odisha,India,Asia Pacific,22,2003,650,operating,92,22.085338,84.86184,POINT (9446776.816580255 2521774.1683828146),94945328.67570616,22.125,84.875,4.986,18.369
P100001025922,Jai Balaji Rajbandh Unit III steel plant,Jai Balaji Industries Ltd,E100000130703,Jai Balaji Industries Ltd [100.0%],E100000130703 [100.0%],West Bengal,India,Asia Pacific,,,,operating,1350,23.487439,87.369494,POINT (9725927.58294597 2691073.5454938277),675745315.8269312,23.45833333,87.375,3.585,20.331
P100000120547,Jayaswal Neco Industries Raipur steel plant,Jayaswal Neco Industries Ltd,E100000120672,Jayaswal Neco Industries Ltd [100.0%],E100000120672 [100.0%],Chhattisgarh,India,Asia Pacific,29,1996,9503,operating,1200,21.354495,81.676444,POINT (9092180.155885326 2434198.8745797286),1676028759.8407507,21.375,81.70833333,4.314,21.24
P100000120544,Jindal Stainless Hisar steel plant,Jindal Stainless Ltd,E100000120686,Jindal Stainless Ltd [100.0%],E100000120686 [100.0%],Haryana,India,Asia Pacific,55,1970,1095,operating,800,29.127253,75.773075,POINT (8435020.124840528 3391852.481761659),454648663.61737627,29.125,75.79166667,2.089,19.935
P100000120543,Jindal Stainless Jajpur steel plant,Jindal Stainless Ltd,E100000120686,Jindal Stainless Ltd [100.0%],E100000120686 [100.0%],Odisha,India,Asia Pacific,14,2011,1095,operating,2200,20.954939,86.051986,POINT (9579263.263269907 2386506.3554894286),864289310.3874147,20.95833333,86.04166667,1.218,20.577
P100000120515,JSPL Angul steel plant,Jindal Steel & Power Ltd,E100001000439,Jindal Steel & Power Ltd [100.0%],E100001000439 [100.0%],Odisha,India,Asia Pacific,12,2013,,operating,6000,20.884896,84.991539,POINT (9461214.843216652 2378158.945922892),322827125.6345241,20.875,84.95833333,3.88,19.593
P100000120516,JSPL Raigarh steel plant,Jindal Steel & Power Ltd,E100001000439,Jindal Steel & Power Ltd [100.0%],E100001000439 [100.0%],Chhattisgarh,India,Asia Pacific,36,1989,2652,operating,3600,21.922703,83.347178,POINT (9278165.414016334 2502247.332690111),400367384.08294696,21.95833333,83.375,5.28,19.808
P100000120510,JSW BPSL Jharsuguda steel plant,JSW Steel Ltd,E100001000516,JSW Steel Ltd [100.0%],E100001000516 [100.0%],Odisha,India,Asia Pacific,20,2005,929,operating,5000,21.763989,84.022529,POINT (9353345.143443061 2483212.769692976),687994436.0281599,21.79166667,84.04166667,3.943,20.349
P100000120570,JSW Green Steel Salav plant,JSW Green Steel Ltd,E100002016710,JSW Green Steel Ltd [100.0%],E100002016710 [100.0%],Maharashtra,India,Asia Pacific,32,1993,297,operating,1350,18.530853,72.947091,POINT (8120433.024970589 2099778.5612250715),5087801.004416001,18.45833333,72.95833333,8.604,15.442
P100000120517,JSW Steel Dolvi steel plant,JSW Steel Ltd,E100001000516,JSW Steel Ltd [100.0%],E100001000516 [100.0%],Maharashtra,India,Asia Pacific,31,1994,929,operating,10200,18.690312,73.035902,POINT (8130319.420267429 2118508.881057548),286389654.28355294,18.70833333,73.04166667,2.213,19.473
P100000120536,JSW Steel Raigarh steel plant,JSW Ispat Special Products Ltd,E100000120868,JSW Ispat Special Products Ltd [100.0%],E100000120868 [100.0%],Chhattisgarh,India,Asia Pacific,17,2008,1052,operating,950,21.983709,83.238133,POINT (9266026.580142781 2509569.4181190124),213067224.22470316,21.95833333,83.20833333,4.504,19.177
P100000120518,JSW Steel Salem steel plant,JSW Steel Ltd,E100001000516,JSW Steel Ltd [100.0%],E100001000516 [100.0%],Tamil Nadu,India,Asia Pacific,27,1998,929,operating,1260,11.814912,77.918465,POINT (8673843.84719351 1324651.3949391707),606793261.3724501,11.79166667,77.95833333,5.166,20.224
P100000120519,JSW Steel Vijayanagar steel plant,JSW Steel Ltd,E100001000516,JSW Steel Ltd [100.0%],E100001000516 [100.0%],Karnataka,India,Asia Pacific,31,1994,929,operating,11899,15.180423,76.663134,POINT (8534101.039496498 1710002.0555337905),334841572.46645224,15.20833333,76.625,5.328,19.629
P100000120538,JSW Vijayanagar Metallics steel plant,JSW Vijayanagar Metallics Ltd,E100001000529,JSW Steel Ltd [100.0%],E100001000516 [100.0%],Karnataka,India,Asia Pacific,1,2024,990,operating,3300,15.203176,76.659122,POINT (8533654.425699435 1712626.6261436054),334841572.46645224,15.20833333,76.625,3.845,19.629
P100001045284,KIC Metaliks Durgapur steel plant,KIC Metaliks Ltd,E100002007981,KIC Metaliks Ltd [100.0%],E100002007981 [100.0%],West Bengal,India,Asia Pacific,28,,421,operating,1350,23.507539,87.277914,POINT (9715732.943979122 2693513.3847241737),1554639245.0040002,23.54166667,87.29166667,4.417,21.165
P100000120522,Lloyds Metals and Energy Ltd Ghugus Steel Plant,Lloyds Metals and Energy Ltd,E100001012204,Lloyds Metals and Energy Ltd [100.0%],E100001012204 [100.0%],Maharashtra,India,Asia Pacific,30,1995,800,operating,1350,19.929837,79.119344,POINT (8807525.085977845 2264721.0061468454),248656224.30699146,19.95833333,79.125,3.433,19.332
P100000121179,Lloyds Metals and Energy Ltd Konsari Steel Plant,Lloyds Metals and Energy Ltd,E100001012204,Lloyds Metals and Energy Ltd [100.0%],E100001012204 [100.0%],Maharashtra,India,Asia Pacific,2,2023,1100,operating,1350,19.770409,79.813599,POINT (8884809.199058527 2245852.463263106),1199591.592945764,19.79166667,79.79166667,3.505,13.997
P100000120559,Mesco Steel Kalinganagar plant,Mesco Kalinga Steel Ltd,E100000130811,Mesco Kalinga Steel Ltd [100.0%],E100000130811 [100.0%],Odisha,India,Asia Pacific,20,2005,,operating,1200,20.976277,86.044419,POINT (9578420.908683075 2389050.098357205),864289310.3874147,20.95833333,86.04166667,2.161,20.577
P100000121239,Mono Steel Gandhidham plant,Mono Steel (India) Ltd,E100001012890,Mono Steel (India) Ltd [100.0%],E100001012890 [100.0%],Gujarat,India,Asia Pacific,35,1990,,operating,770,23.312265,70.201953,POINT (7814845.660653325 2669825.742893312),31833855.18768871,23.29166667,70.20833333,2.596,17.276
P100000120567,MSP Steel & Power Raigarh plant,MSP Steel & Power Ltd,E100000130702,MSP Steel & Power Ltd [100.0%],E100000130702 [100.0%],Chhattisgarh,India,Asia Pacific,23,2002,1073,operating,385,21.87673,83.554495,POINT (9301243.836889124 2496731.6170334527),122199505.11316605,21.875,83.54166667,1.443,18.621
P100001025672,N R Ispat and Power Raigarh steel plant,NR Ispat and Power Pvt Ltd,E100002004792,NR Ispat and Power Pvt Ltd [100.0%],E100002004792 [100.0%],Chhattisgarh,India,Asia Pacific,17,2008,,operating,48,22.013086,83.330372,POINT (9276294.578654062 2513096.437878851),155299189.2988411,22.04166667,83.29166667,5.509,18.861
P100000120540,Neelachal Ispat Nigam steel plant,Neelachal Ispat Nigam Ltd,E100001010157,Tata Steel Long Products Ltd [92.7%]; Tata Steel Ltd [5.2%]; small shareholder(s) [2.1%],E100000121408 [92.7%]; E100001010018 [5.2%]; E100001015587 [2.1%],Odisha,India,Asia Pacific,43,1982,1400,operating,1100,20.998641,86.019102,POINT (9575602.633134661 2391716.542452566),864289310.3874147,20.95833333,86.04166667,5.422,20.577
P100000121165,Nilachal Iron & Power Gamharia Steel Plant,Nilachal Iron & Power Ltd,E100001012115,Nilachal Iron & Power Ltd [100.0%],E100001012115 [100.0%],Jharkhand,India,Asia Pacific,23,2002,1552,operating,99,22.874863,86.063646,POINT (9580561.248532556 2616892.4327102965),631216996.6196955,22.875,86.04166667,2.447,20.263
P100000120523,NMDC Nagarnar steel plant,NMDC Steel Ltd,E100002004554,NMDC Steel Ltd [100.0%],E100002004554 [100.0%],Chhattisgarh,India,Asia Pacific,2,,5596,operating,3000,19.0931901,82.17,POINT (9147122.55848329 2165910.6175411087),67937733.07878391,19.125,82.20833333,5.679,18.034
P100000121188,Orissa Alloy Steel Kharagpur Plant,Orissa Metaliks Pvt Ltd,E100001012161,small shareholder(s) [28.7%]; Cimmco Vinimay Pvt Ltd [16.6%]; Rashmi Iron Industries Pvt Ltd [9.1%]; Newera Commotrade Pvt Ltd [6.6%]; Rashmi Infrastructure Pvt Ltd [6.0%]; Bholebaba Consultants LLP [5.8%]; Rashmi Cement Ltd [5.7%]; Daffodil Plaza Pvt Ltd [5.7%]; Optimist Commosale Pvt Ltd [5.5%]; Rashidhan Sales Pvt Ltd [5.2%]; Rashmi Metaliks Ltd [5.0%]; natural person(s) [0.1%],E100001015587 [28.7%]; E100001012163 [16.6%]; E100001012171 [9.1%]; E100001012169 [6.6%]; E100001012170 [6.0%]; E100001012164 [5.8%]; E100001012079 [5.7%]; E100001012165 [5.7%]; E100001012168 [5.5%]; E100001012166 [5.2%]; E100000130890 [5.0%]; E100000123261 [0.1%],West Bengal,India,Asia Pacific,4,2021,3000,operating,550,22.364258,87.309047,POINT (9719198.65368599 2555315.315210538),2985882028.961829,22.375,87.29166667,2.327,21.817
P100000121187,Orissa Metaliks Kharagpur Steel Plant,Orissa Metaliks Pvt Ltd,E100001012161,small shareholder(s) [28.7%]; Cimmco Vinimay Pvt Ltd [16.6%]; Rashmi Iron Industries Pvt Ltd [9.1%]; Newera Commotrade Pvt Ltd [6.6%]; Rashmi Infrastructure Pvt Ltd [6.0%]; Bholebaba Consultants LLP [5.8%]; Rashmi Cement Ltd [5.7%]; Daffodil Plaza Pvt Ltd [5.7%]; Optimist Commosale Pvt Ltd [5.5%]; Rashidhan Sales Pvt Ltd [5.2%]; Rashmi Metaliks Ltd [5.0%]; natural person(s) [0.1%],E100001015587 [28.7%]; E100001012163 [16.6%]; E100001012171 [9.1%]; E100001012169 [6.6%]; E100001012170 [6.0%]; E100001012164 [5.8%]; E100001012079 [5.7%]; E100001012165 [5.7%]; E100001012168 [5.5%]; E100001012166 [5.2%]; E100000130890 [5.0%]; E100000123261 [0.1%],West Bengal,India,Asia Pacific,8,2017,,operating,900,22.378355,87.281773,POINT (9716162.525894094 2557012.307199317),2985882028.961829,22.375,87.29166667,1.173,21.817
P100000120566,Orissa Metaliks Markuta steel plant,Orissa Metaliks Pvt Ltd,E100001012161,small shareholder(s) [28.7%]; Cimmco Vinimay Pvt Ltd [16.6%]; Rashmi Iron Industries Pvt Ltd [9.1%]; Newera Commotrade Pvt Ltd [6.6%]; Rashmi Infrastructure Pvt Ltd [6.0%]; Bholebaba Consultants LLP [5.8%]; Rashmi Cement Ltd [5.7%]; Daffodil Plaza Pvt Ltd [5.7%]; Optimist Commosale Pvt Ltd [5.5%]; Rashidhan Sales Pvt Ltd [5.2%]; Rashmi Metaliks Ltd [5.0%]; natural person(s) [0.1%],E100001015587 [28.7%]; E100001012163 [16.6%]; E100001012171 [9.1%]; E100001012169 [6.6%]; E100001012170 [6.0%]; E100001012164 [5.8%]; E100001012079 [5.7%]; E100001012165 [5.7%]; E100001012168 [5.5%]; E100001012166 [5.2%]; E100000130890 [5.0%]; E100000123261 [0.1%],Odisha,India,Asia Pacific,17,2008,1100,operating,108,21.856747,83.966244,POINT (9347079.525903761 2494334.6652459004),645075019.3542067,21.875,83.95833333,2.36,20.285
P100000120563,Orissa Sponge Iron and Steel plant,Orissa Sponge Iron and Steel Ltd,E100000130699,BKM Mining Pvt Ltd [18.5%]; Twenty20 Securities Pvt Ltd [12.8%]; TRFI Investment Pvt Ltd [12.4%]; Saini Alloys Pvt Ltd [9.4%]; ICICI Bank Ltd [6.7%]; Industrial Promotion and Investment Corporation of Odisha Ltd [4.9%],E100001016322 [18.5%]; E100001016325 [12.8%]; E100001016323 [12.4%]; E100001016324 [9.4%]; E100000131685 [6.7%]; E100001016321 [4.9%],Odisha,India,Asia Pacific,30,1995,186,operating,101,21.801994,85.56751,POINT (9525331.641648343 2487768.784603473),55597769.29395994,21.79166667,85.54166667,3.132,17.834
P100000120558,Prakash Industries Janjgir steel plant,Prakash Industries Ltd,E100000121137,Prakash Industries Ltd [100.0%],E100000121137 [100.0%],Chhattisgarh,India,Asia Pacific,32,1993,2404,operating,1190,22.004694,82.671666,POINT (9202967.762151588 2512088.814912339),465552274.1725282,22.04166667,82.70833333,6.031,19.959
P100000121190,Prakash Sponge Iron and Power Challakere Steel Plant,Prakash Sponge Iron and Power Pvt Ltd,E100001012047,Prakash Sponge Iron and Power Pvt Ltd [100.0%],E100001012047 [100.0%],Karnataka,India,Asia Pacific,,,,operating,1350,14.152912,76.665824,POINT (8534400.488926733 1591765.6021191676),10655640.702493113,14.125,76.625,5.561,16.182
P100000120553,Ramsarup Industries Kharagpur steel plant,Ramsarup Industries Ltd,E100000130705,Shyam Metalics and Energy Ltd,E100001012152,West Bengal,India,Asia Pacific,18,2007,,operating,1350,22.977477,88.457443,POINT (9847037.51163502 2629295.0888857315),3789988245.8372393,22.95833333,88.45833333,2.317,22.056
P100000120555,Rashmi Metaliks Kharagpur steel plant,Rashmi Metaliks Ltd,E100000130890,Rashmi Metaliks Ltd [100.0%],E100000130890 [100.0%],West Bengal,India,Asia Pacific,21,2004,,operating,498,22.360664,87.295932,POINT (9717738.698564235 2554882.6982178716),2985882028.961829,22.375,87.29166667,1.79,21.817
P100000120531,RINL Vizag Steel plant,Rashtriya Ispat Nigam Ltd,E100000001935,Rashtriya Ispat Nigam Ltd [100.0%],E100000001935 [100.0%],Andhra Pradesh,India,Asia Pacific,36,1989,12794,operating,7302,17.612846,83.191918,POINT (9260881.94987577 1992282.1798127869),4255549611.1018696,17.625,83.20833333,2.314,22.171
P100001025819,Rungta Mines Chaliyama steel plant,Rungta Mines Ltd,E100000130898,Rungta Mines Ltd [100.0%],E100000130898 [100.0%],Jharkhand,India,Asia Pacific,,,1830,operating,696,22.588359,85.905724,POINT (9562981.451907502 2582312.948307708),134689600.47245446,22.625,85.875,5.587,18.718
P100000120569,Rungta Mines Dhenkanal steel plant,Rungta Mines Ltd,E100000130898,Rungta Mines Ltd [100.0%],E100000130898 [100.0%],Odisha,India,Asia Pacific,4,2021,,operating,206,20.764524,85.299318,POINT (9495476.644773515 2363822.636946211),523384374.02003706,20.79166667,85.29166667,3.342,20.076
P100000121186,Rungta Mines Kamanda steel plant,Rungta Mines Ltd,E100000130898,Rungta Mines Ltd [100.0%],E100000130898 [100.0%],Odisha,India,Asia Pacific,,,2235,operating,347,21.928511,85.223988,POINT (9487090.947532058 2502944.28740145),74366526.85200581,21.95833333,85.20833333,3.981,18.125
P100000121185,Rungta Mines Karakhendra Steel Plant,Rungta Mines Ltd,E100000130898,Rungta Mines Ltd [100.0%],E100000130898 [100.0%],Odisha,India,Asia Pacific,0,2025,1260,operating,126,22.140174,85.414616,POINT (9508311.559422998 2528363.1368717263),381858769.2588554,22.125,85.375,4.772,19.761
P100001025818,Rungta Mines Karakolha sponge iron plant,Rungta Mines Ltd,E100000130898,Rungta Mines Ltd [100.0%],E100000130898 [100.0%],Odisha,India,Asia Pacific,19,2006,1444,operating,1350,22.13237,85.417031,POINT (9508580.395993263 2527425.269623509),423843395.00201446,22.125,85.45833333,4.682,19.865
P100000120549,SAIL Alloy Steel Plant,Steel Authority of India Ltd,E100001000703,Steel Authority of India Ltd [100.0%],E100001000703 [100.0%],West Bengal,India,Asia Pacific,61,,630,operating,501,23.522882,87.275935,POINT (9715512.642706843 2695376.0458936403),1554639245.0040002,23.54166667,87.29166667,2.876,21.165
P100000120525,SAIL Bhilai steel plant,Steel Authority of India Ltd,E100001000703,Steel Authority of India Ltd [100.0%],E100001000703 [100.0%],Chhattisgarh,India,Asia Pacific,66,1959,16407,operating,6999,21.185157,81.394207,POINT (9060761.676762303 2413970.325479754),2864194758.671946,21.20833333,81.375,3.497,21.776
P100000120526,SAIL Bokaro steel plant,Steel Authority of India Ltd,E100001000703,Steel Authority of India Ltd [100.0%],E100001000703 [100.0%],Jharkhand,India,Asia Pacific,53,1972,11798,operating,4652,23.671677,86.10687,POINT (9585372.922202604 2713451.2533980785),2059046124.5198247,23.70833333,86.125,4.892,21.446
P100000120527,SAIL Durgapur steel plant,Steel Authority of India Ltd,E100001000703,Steel Authority of India Ltd [100.0%],E100001000703 [100.0%],West Bengal,India,Asia Pacific,66,1959,7855,operating,2199,23.54843,87.245247,POINT (9712096.47017338 2698478.089890098),1051763448.3990381,23.54166667,87.20833333,4.19,20.774
P100000120524,SAIL IISCO steel plant,Steel Authority of India Ltd,E100001000703,Steel Authority of India Ltd [100.0%],E100001000703 [100.0%],West Bengal,India,Asia Pacific,107,1918,5945,operating,2499,23.673236,86.926179,POINT (9676577.982884951 2713640.74513083),8192607807.984975,23.70833333,86.95833333,5.569,22.826
P100000120528,SAIL Rourkela steel plant,Steel Authority of India Ltd,E100001000703,Steel Authority of India Ltd [100.0%],E100001000703 [100.0%],Odisha,India,Asia Pacific,66,1959,12938,operating,3282,22.210804,84.86895,POINT (9447568.298159795 2536853.6589202895),4251005039.579961,22.20833333,84.875,0.736,22.17
P100000121191,Shakambhari Ispat and Power Purulia Steel Plant,Shakambhari Ispat & Power Ltd,E100001012202,Shakambhari Group,E100001012203,West Bengal,India,Asia Pacific,24,2001,1700,operating,531,23.613861,86.789527,POINT (9661365.951829068 2706425.4881040202),740366725.9212388,23.625,86.79166667,1.374,20.423
P100000121192,Shri Bajrang Power & Ispat Tilda Steel Plant,Shri Bajrang Power and Ispat Ltd,E100001012214,Banka Finance & Securities Pvt Ltd [15.9%]; Atlanta Securities Pvt Ltd [15.6%]; natural person(s) [6.3%]; Sukanya Merchandise Pvt Ltd [5.5%]; Bonus Dealcom Pvt Ltd [5.5%],E100001012215 [15.9%]; E100001012216 [15.6%]; E100000123261 [6.3%]; E100001012218 [5.5%]; E100001012219 [5.5%],Chhattisgarh,India,Asia Pacific,12,2013,,operating,500,21.48619,81.771697,POINT (9102783.671341857 2449946.873081475),450845929.98527956,21.45833333,81.79166667,4.006,19.927
P100000121183,Shyam Metalics Jamuria Steel Plant,Shyam Metalics and Energy Ltd,E100001012152,Shyam Metalics and Energy Ltd [100.0%],E100001012152 [100.0%],West Bengal,India,Asia Pacific,12,2013,,operating,1144,23.693749,87.122711,POINT (9698455.825049533 2716134.248831918),753463000.0749441,23.70833333,87.125,1.791,20.44
P100000121184,Shyam Metalics Sambalpur Steel Plant,Shyam Metalics and Energy Ltd,E100001012152,Shyam Metalics and Energy Ltd [100.0%],E100001012152 [100.0%],Odisha,India,Asia Pacific,19,2006,3060,operating,1715,21.680344,84.04179,POINT (9355489.268155232 2473189.7066248576),263458006.06268016,21.70833333,84.04166667,3.353,19.389
P100000121182,Shyam Steel Mejia Steel Plant,Shyam Steel Manufacturing Ltd,E100002005402,Shyam Steel Industries Ltd,E100000130859,West Bengal,India,Asia Pacific,,,,operating,126,23.564157,87.089552,POINT (9694764.582054319 2700387.9655597014),675556161.7232339,23.54166667,87.125,4.799,20.331
